node_index,address,recon_error,zscore,anomaly_z2,anomaly_z3
3037,0x4b275203db3dfab9d0955fe72d3d54bd401a287c,38996.285,-0.51164657,False,False
3051,0x61443bd91fb050608ed2c784243734ae5a4b02a1,38988.492,-0.51183677,False,False
3054,0x5ebf25f5065d64193f6e97078b9cc27a8921a1c9,38996.29,-0.51164645,False,False
3056,0xbd65a8fd0c1d702e237943a03283518db2880723,38996.285,-0.51164657,False,False
3057,0xbe30a6717dc1286c63e9dc80ef2ac33dd7c277a6,0.1927125,-1.4635199,False,False
3059,0x51944443b88c7e68f6c4ac218dbe48edd3556999,38981.195,-0.51201487,False,False
3060,0x534c9fba826c065050dad6743e5141af0c24cb63,38996.29,-0.51164645,False,False
3067,0x561d311da403d7d394e9ee46b52e03c00178263b,38996.29,-0.51164645,False,False
3068,0x56db8bcedd39ae0d7b218770cbbbe508c9035e7e,38996.285,-0.51164657,False,False
3069,0x572b9785d062a9df5a2ad4dad79a985fdd065386,38996.19,-0.51164883,False,False
3072,0x633b2f04d9e2ef9b8725d464e56ee6185a8c101f,38996.19,-0.51164883,False,False
3073,0x633c726027e431379d588d77f65c459f644b65d2,38996.285,-0.51164657,False,False
3079,0x6913709d09ebe90eb46ef03513f740a08e1a8510,38996.285,-0.51164657,False,False
3086,0x6a9e5b905abef3f68d252b26af796d194ac39222,38996.19,-0.51164883,False,False
3087,0x6c7b1a49768922809931a61e37ea308dfba5f618,38988.492,-0.51183677,False,False
3092,0x70ca5d35929dec17f4ac6d09b6f93a2fb9d6aea6,38996.29,-0.51164645,False,False
3099,0x72cff027bafafb97ae7b8e64433d8d4496eba7e8,38996.285,-0.51164657,False,False
3104,0x74a190d22baa6a962cab371e5d3e021f7d40c7f6,38988.492,-0.51183677,False,False
3108,0x7aa7841196cf4c815121bda702c91a092ee19167,38996.285,-0.51164657,False,False
3110,0x7b5a508e954b3163f2b2f07a83b0a8ac1407f460,38996.29,-0.51164645,False,False
3117,0x7fce20bd1c02f02a7fe3a2f88d3a7573efbc25da,38996.285,-0.51164657,False,False
3118,0x7594300a202551d1eb7a7920be92bf4e1e11365c,166455.89,2.599573,True,False
3120,0x76714ce44915ec23430f34d581663a562b79424b,38996.285,-0.51164657,False,False
3122,0x77c386cbaa3fe50e056fc250fba1bf57bb4e0061,83735.33,0.58040905,False,False
3124,0x80f945f34ad3a88196c62d85477dde0fd2d8ee36,38988.492,-0.51183677,False,False
3136,0x883f076478257099c319954b0e49fea9a0db5c34,38996.285,-0.51164657,False,False
3140,0x8b3c9d4a2f205e5aec5b4f936bb8cc844fe774d0,38996.29,-0.51164645,False,False
3141,0x8bd0eaf23a915deedf80e9cea50c07d7d2774482,38996.285,-0.51164657,False,False
3146,0xa683b90182886fe5051c37a128852a0ad8d2db93,38988.496,-0.5118367,False,False
3147,0x57deb06bfb88310b52d5a7d758b7a5ca5f720d78,38996.285,-0.51164657,False,False
3152,0x5a5a43f7436dddf27e9ce3229e8c7f5b7880f46d,38996.285,-0.51164657,False,False
3156,0x5d3a12dccb6984ca5d2673f0acd8ade567e74b19,38996.285,-0.51164657,False,False
3157,0x6b624dafa08fcab74d65ca919b20c565eac149e1,38996.29,-0.51164645,False,False
3170,0x93472aab8ee30758d650ab5d899be29ece8ed098,38996.29,-0.51164645,False,False
3171,0x99c85d9bc8196d32a41a5cfc4794467eede3a448,166455.7,2.5995684,True,False
3175,0x9ea5ba50f556c854c4ac060895c5fe4d5040b76f,38996.285,-0.51164657,False,False
3177,0x9dbcbf666ef45e0a76344fc21260748836f6780a,38996.29,-0.51164645,False,False
3183,0x9cd74eed591d692fa3f36fb0314fe041b78795f0,38996.285,-0.51164657,False,False
3190,0xa5dea06bc483b22bb24eb33e80695d013cd71a2c,38996.285,-0.51164657,False,False
3191,0xa6014f991e7a783a550b83a504963de4e5e86be2,38981.195,-0.51201487,False,False
3202,0xa4812608bf2d485f0dcafe76a2f1476a0495b27f,38981.195,-0.51201487,False,False
3205,0xafa02743fc46f633579231b2433aaea691494534,38996.285,-0.51164657,False,False
3212,0xa4b38f3c0d84f1c07e2233139e9d7bbdd98165af,38996.29,-0.51164645,False,False
3219,0xb85cdd7a35045f181e4486278d86ca702f86fb91,64304.133,0.10610417,False,False
3222,0xb59b27c1a47637ee9b5bd8db3ccde4f15b6a44db,38981.195,-0.51201487,False,False
3228,0xbef8cdc2ca10f205b3508239e8bc1d5afd31708f,38996.285,-0.51164657,False,False
3234,0xbda08a76bd9319378b051da67edfedc43b8dbcd3,38981.293,-0.5120125,False,False
3236,0xbde4ac4d07115c126243aa38319cb1723ab147ca,38996.29,-0.51164645,False,False
3242,0xc4028b1b152b83273d5aef7af510bea7b09a758d,38996.285,-0.51164657,False,False
3251,0xc7680f43b204c837346d49c5a36727fd5f91e372,38981.195,-0.51201487,False,False
3255,0xc923ab27e74aef7bcbf9c2e72230d87c3cfac5c3,38996.285,-0.51164657,False,False
3261,0xc23190aa92b4a7af6b3d101da6b44a761bd6db01,38996.29,-0.51164645,False,False
3266,0xd30e3e6dc00b9b7c983e8fbf0883e264fc0c9ea8,34124.047,-0.63057524,False,False
3267,0xd5a56f697af096f479d4fe7fd17980969bdccda5,38996.285,-0.51164657,False,False
3272,0xcbff351dd5b1b5acf942c1e3de9f23c14bb808ff,38996.285,-0.51164657,False,False
3278,0xd7a2999f49ab7e2a215a915ad5f15f85a9599b9a,38996.285,-0.51164657,False,False
3281,0xd9ace21cfe775be0eefb41e6bb7cfa072b5c003e,38996.285,-0.51164657,False,False
3283,0xdc71408b0d5155f1555ce3eed88bf7829120579d,38996.285,-0.51164657,False,False
3284,0xdd2e6292ff6b21bd8bacce0a2b70425cfd52cb5e,38996.285,-0.51164657,False,False
3287,0xe0ec665c8c3cfa7119131f3a45ad2f6119f023f0,38988.492,-0.51183677,False,False
3293,0xe23642433e98a34b882e330081d486a78f260890,38996.29,-0.51164645,False,False
3294,0xe31d00054210d6ee4356ded956a9e60e03068774,38996.29,-0.51164645,False,False
3300,0xe6a81ecdcad18effd0eb449b4287eea0c91ee119,38996.285,-0.51164657,False,False
3301,0xe8ea21cd1baaaf90861a7eaf3f00d558e0c0ed24,38988.492,-0.51183677,False,False
3302,0xe8f94accea111788799c66584ede65113029cac0,38996.19,-0.51164883,False,False
3304,0xeb2443a90f87b5612ca4cfc4a4e53d4f0f1a76b3,38988.492,-0.51183677,False,False
3310,0xf251c6769912461607bff0cd9998b50b5fba901a,224281.03,4.011053,True,True
3314,0xec5dd6be4eb34efaec83a107c11b40cd50190806,38996.29,-0.51164645,False,False
3324,0xd0aab4b50b78b318126831870d428fc60e985446,38996.285,-0.51164657,False,False
3325,0xd04f91845da5eb892f4a041d6f52db5de74effea,166455.7,2.5995684,True,False
3327,0xcfc4f0641576e18f0642730ee0b402080ad4f770,38996.19,-0.51164883,False,False
3330,0xfa3f98d50b7afec51e6b80c6a23724436310c626,38996.29,-0.51164645,False,False
3335,0xfb8b20754952d08142da982e88bd04a543afeb4a,38981.195,-0.51201487,False,False
3342,0xfcffb4d7f83afc553faa2b032772b585ae27c85a,38996.29,-0.51164645,False,False
3343,0xfe102044ad31e614ba7c0f94f504b2e5100faeca,38996.285,-0.51164657,False,False
3345,0xfe8eb9f063910baddb7dc1b0d8c0bf155b9c11d4,38996.29,-0.51164645,False,False
3348,0x747ab37344de757bf4c1e7087cd1a0e4fc694e84,34077.082,-0.6317216,False,False
3354,0x01a89b4d45f32da9a2731fea88b575e7df799cd4,38996.285,-0.51164657,False,False
3356,0x024776445465250f27ef4852bfbfe3777c80505f,38996.285,-0.51164657,False,False
3367,0x03506261abe51cd18320d4f9d7e8038a5fffccd5,38996.285,-0.51164657,False,False
3368,0x035e8e71d1aceb43e0a82b544216bc65c68814bd,38996.285,-0.51164657,False,False
3369,0x036841c13f36d77ff181279fad33ee66e067110b,38988.496,-0.5118367,False,False
3373,0x0589a36c776d69231463acda4212cb281880f3f0,38996.285,-0.51164657,False,False
3374,0x061d4080dd2631c74d20bee78a8b01f9f4665174,38988.496,-0.5118367,False,False
3376,0x07967bd6771f71a56f70e7f4c2d956eebc1532b1,38996.285,-0.51164657,False,False
3385,0x0ce0a50b00ea096ac18bf6722c0b466cd38c4c7f,38996.285,-0.51164657,False,False
3389,0x1935c78d41467980f1af550795b89972e8dab683,38981.195,-0.51201487,False,False
3391,0x1955aa65e0c2944cdec5d22434039d86fe345ec1,38996.285,-0.51164657,False,False
3394,0x196e9a7de6d622dbb6ba6baf5f902305d40820e5,38988.496,-0.5118367,False,False
3397,0x19a69e09db0eb9d2ce9c212c3bec249279d39cc7,38996.285,-0.51164657,False,False
3417,0x241857343b3c49c88375f94b55e7cc192c361594,38996.285,-0.51164657,False,False
3419,0x243ca537e609cbda0ce90dddefdf54cb1fb8d2af,38988.496,-0.5118367,False,False
3420,0x243f55ec4400116457248110c5ee8a42dad7462d,38996.285,-0.51164657,False,False
3421,0x2444f853529c20e36ff43a5e45baa76eb905c624,38996.285,-0.51164657,False,False
3432,0x0b443f6415fed0b6a3dda4bd0cb67e7f2e81cc23,38988.496,-0.5118367,False,False
3436,0x0c48f5301ed8f20b3e6b55c609c1caf72f17003f,38996.285,-0.51164657,False,False
3440,0x0c5eb0c1ca85e0916fdc0184568f349b2c278683,38988.496,-0.5118367,False,False
3444,0x0018822c20a626667ab524ac56c1e06a11bc01e8,38996.285,-0.51164657,False,False
3445,0x0019c97d45f5f6348b881e1aec82d8ed041b6f55,38988.496,-0.5118367,False,False
3446,0x0038e45b7f41a1837c8c524b354601d18b1c1fdd,38996.285,-0.51164657,False,False
3448,0x0088eb677a9f86240d1810220d8760092e15cbd2,38996.285,-0.51164657,False,False
3449,0x008a8768e57b0a41940cf961e467cf77f0b3416f,38996.285,-0.51164657,False,False
3451,0x00eaa79b0f2e16061f65899510a07907f9795fc5,38996.285,-0.51164657,False,False
3452,0x00eb12e804e0ebfda2ffcacbe05e239bcf1f79d9,38996.285,-0.51164657,False,False
3457,0x00aa40679cd0b65114427696ffdabfbb39d6915c,38988.496,-0.5118367,False,False
3461,0x1a6c3a282c45444f288b6fb368f2d717d53e36bc,38996.285,-0.51164657,False,False
3462,0x1a7cbdb05ff8e0d48a2fa9f3ff69a2002c3cf187,38988.496,-0.5118367,False,False
3465,0x1b88364c986d447fa43543891038a1985333bee3,38988.496,-0.5118367,False,False
3472,0x1b2f0b3ad380a8183dc608cf795cbb05bf9b458c,38988.496,-0.5118367,False,False
3474,0x1b4e442af7bcdf03c1b9825e271197953df96dc8,38996.285,-0.51164657,False,False
3476,0x1b73a075fb5598d3aad15b0f52062b0e8ce57ece,38988.496,-0.5118367,False,False
3486,0x041a6e109ad94909852f87ddc6557ea0ff142f64,38996.285,-0.51164657,False,False
3490,0x04a543655174a8e9dda930dc9ccaf9bd6cf2d059,38996.285,-0.51164657,False,False
3495,0x04e739f4857b89e31fb688c7a8c21482e4e0ba1b,38996.285,-0.51164657,False,False
3498,0x04ff7b844f59ff55e138c12fb79f0072c2310a54,38996.285,-0.51164657,False,False
3502,0x05c7280e65a57f87edbd3f82fe0ad6aee2531f18,38996.285,-0.51164657,False,False
3506,0x1c2e24a76b17dfc074a4af725e8f6dd48ba886a2,38988.496,-0.5118367,False,False
3507,0x1c32b7b5ad29f8b8bdcdd695d673f59df036391b,38996.285,-0.51164657,False,False
3510,0x1ccebf44b461a32dc365650c95fb0308ea5c4a07,38996.285,-0.51164657,False,False
3512,0x1cfbaf2ed82404ad6df339d58b995305817cba8a,38988.496,-0.5118367,False,False
3514,0x1d4572ae0fdd60594e4b7519dcc758a6b5efdbd3,38996.285,-0.51164657,False,False
3517,0x1de8e0833a4c352c086d75af7b546e3d4deebbd5,38996.285,-0.51164657,False,False
3522,0x1e632ab154e47d2de5dc4668c4721e5ffc5d1f92,38988.496,-0.5118367,False,False
3530,0x0167b9ceb3288aad479d3e701f98ccdc08ffcc64,38996.285,-0.51164657,False,False
3531,0x037ac4173fa93f2438fc14b43f6f276f7457ffd0,38996.285,-0.51164657,False,False
3533,0x03a314ebc788d486d22c7e99029a073c1c4a3b89,38996.285,-0.51164657,False,False
3546,0x20eb817c41895d250e5d28649fa87ec7866076d1,38996.285,-0.51164657,False,False
3556,0x2060e030266ef50590df0db6e99ed9676270875c,38996.285,-0.51164657,False,False
3561,0x21658ea49e197b0670b8e262a58b4be0f4fcc49d,38988.496,-0.5118367,False,False
3572,0x1f8f264085cf8bc50f3a68cdb5d4224c3f3f1447,38996.285,-0.51164657,False,False
3577,0x248db134ca7da1fc1df6085d72540498e5e13393,38988.496,-0.5118367,False,False
3579,0x24e8b32534aea5ae636df9c1eda4c901769cf4a3,38996.285,-0.51164657,False,False
3581,0x24f59ed8eede822b32659f77021f2eb477b58cae,38996.285,-0.51164657,False,False
3582,0x250271ebdae26c0530a8738d7c953c8dd175624d,38996.285,-0.51164657,False,False
3584,0x253154f5e5233e96c74a0fe0647ac615858e1232,38988.496,-0.5118367,False,False
3594,0x273be45a4410d0da95ef14f7f426e5100e1248ae,38996.285,-0.51164657,False,False
3596,0x273fd5f3e54b842e3a028120b4daff1829e16ab1,38988.496,-0.5118367,False,False
3597,0x27507b5949b66c99dde6cfa5a6d2953b34205e7c,38988.496,-0.5118367,False,False
3600,0x2774054bfc7e8f4ee4208555a62ba5f9b3a1329d,38996.285,-0.51164657,False,False
3602,0x259be9697b5eb0afb94c6c74e7e07b9014df5d13,38996.285,-0.51164657,False,False
3627,0x069a2a73a1d2e2560f872ad85cd4dad7ded2d7ff,38996.285,-0.51164657,False,False
3636,0x076bf5f0335b7c4ffb94fa523d5846fc1fd8413c,38996.285,-0.51164657,False,False
3637,0x0774720ff77fab292ac4ccfe03a2367706df9aa2,38996.285,-0.51164657,False,False
3643,0x064ecedcf396ec8ac869462f6d6e601d1d79ec63,38981.195,-0.51201487,False,False
3644,0x0652047a0544645903bb9576b66a0f87e3890fb8,38996.285,-0.51164657,False,False
3645,0x065c4ba46de8f9d4619f2dd1527f3961517a21ec,38996.285,-0.51164657,False,False
3672,0x08ce862b8d23bb83b0e82597626c1c0985da9948,38988.496,-0.5118367,False,False
3675,0x08078094e14e989f182b62537c92cda365f7282f,38996.285,-0.51164657,False,False
3677,0x2b6e94690b2ed28344130572907e057a686b1156,38996.285,-0.51164657,False,False
3687,0x141c43c99f92a8c87fbe32166b7d0d0b9516ccb2,38996.285,-0.51164657,False,False
3695,0x327227a0c56edb87b9128ae5423805458e839078,38996.285,-0.51164657,False,False
3696,0x32775789ce8925b76e079fc332260a27bae20aa0,38996.285,-0.51164657,False,False
3701,0x32b1a73d1c8da01825a533c9b2c7824145e48d05,38996.285,-0.51164657,False,False
3709,0x32fd02367742451c78662486d3c6c43d191796fa,38988.496,-0.5118367,False,False
3713,0x331e895b4d75541881f62a76a1ac8cd62de3f27d,38996.285,-0.51164657,False,False
3719,0x0dae93cb8e8732e0afd5c9a86682e7c4fe22adb9,38996.285,-0.51164657,False,False
3723,0x0dd95f8eb7a36c12182ed1611ccd2fe0b7d2de23,38996.285,-0.51164657,False,False
3730,0x0e6b98737d5aa4f8b5515760d28ccbe327742695,38988.496,-0.5118367,False,False
3735,0x0f7d18b4228bb93efc4468867093dbf6f1db765c,38996.285,-0.51164657,False,False
3736,0x0f83cff1b453131d8073a99a3278cda1e7a5e91a,38996.285,-0.51164657,False,False
3743,0x0eed462019f8982b6eebf585314ef5dda0b5cd1f,38988.496,-0.5118367,False,False
3744,0x0f14bddf36c4cb119d55b8fe169498d41f93a49b,38996.285,-0.51164657,False,False
3746,0x101262f1e6f917225fec5607becb65000a2cc9cf,38996.285,-0.51164657,False,False
3748,0x1012c29a58db978d34bf0f59abf7aa34426ebfd3,38996.285,-0.51164657,False,False
3756,0x119b850af967b78f3db40fdb9328eb2c3f114797,38996.285,-0.51164657,False,False
3762,0x12185fcf2b7367128a4717a3079198cdc10fc9f1,38996.285,-0.51164657,False,False
3763,0x121f11a9607305000dd20a2e4a5b51bebefd4a24,38996.285,-0.51164657,False,False
3766,0x124738764b757d6457cb6467288e6cd3b8b0957b,38996.285,-0.51164657,False,False
3769,0x12618f32d8bd7af8fa02ab2956a38516a1e49034,38996.285,-0.51164657,False,False
3772,0x1605b475c0d4483b8a30e5cb4ab1448cebc211e7,166455.72,2.5995686,True,False
3775,0x162df80ee5ca3c559edda227ccf06d9ed9c2f00a,38988.496,-0.5118367,False,False
3777,0x1643f9224e3e30cb7b82856e15ac4d756ef08744,38996.285,-0.51164657,False,False
3791,0x16e3d1cd0ab97a86d678f3386dc73093bf9cd935,38996.285,-0.51164657,False,False
3797,0x128d4b4517a0cd381d5ae19669b48ce195f6f0ec,38996.285,-0.51164657,False,False
3798,0x129a39d504bb4c7b710600937a9f0324b24a7985,38996.285,-0.51164657,False,False
3812,0x188ce8f0cb385b574cb2ef43abd237189776aac6,38981.195,-0.51201487,False,False
3818,0x130daaa60b8f25e7b6d66504461ce5bbacb556cf,38996.285,-0.51164657,False,False
3823,0x155e41a3fc8f23b8a487296c09ce7a27b094ce5c,38996.285,-0.51164657,False,False
3840,0x1919af3b97ca399d3a9cfbccce876035eb3d54c6,38996.285,-0.51164657,False,False
3843,0x2918f2d4474fbd387e6dc6218236283c4bb50629,38996.285,-0.51164657,False,False
3847,0x29f48f32e156ef64cfb496deef1a3e78701c18f0,38996.285,-0.51164657,False,False
3850,0x2a462d5bc5ad70fe19c073b37a6038a1ff3fce0d,38988.496,-0.5118367,False,False
3851,0x2a76a9e4e038ad7bc092069641568fbba6132266,38988.496,-0.5118367,False,False
3854,0x2ad62d87f269021d66e32bfa82bdcfc82c4d6a19,38996.285,-0.51164657,False,False
3863,0x2be48a9a1405bf4650ef1630bc75079d0d1c7104,38988.496,-0.5118367,False,False
3876,0x2dad2cc656a6bfff4e625fe292e2b30f1d1d6bd3,38996.285,-0.51164657,False,False
3884,0x2f5051e1a345ba425d4454542015620bbb288761,38981.195,-0.51201487,False,False
3890,0x300ed424908cf8e5ca12fdaf6ba89d95c904d78b,38996.285,-0.51164657,False,False
3900,0x3126b582282dc5e68a618fe28f0ae44636d82601,38996.285,-0.51164657,False,False
3913,0x33ddd9703c0ccde2c986193aff7963ae4e4055af,38996.285,-0.51164657,False,False
3923,0x359554a6b6aeecb389cd2d27544c8393d0df4d8c,38988.496,-0.5118367,False,False
3925,0x35d15bf3620d0a8d37084fd16834ed0ba26b05be,38988.496,-0.5118367,False,False
3943,0x373bbe815042eb4aacdc2cfcfd7f29ee9d0420d1,38996.285,-0.51164657,False,False
3952,0x3478664a56f37bc7ca3ca0ebd64e316e031b3880,38996.285,-0.51164657,False,False
3962,0x37b151f2ffbf29a79770d8a4a4bf951af447de1b,38996.285,-0.51164657,False,False
3969,0x2cbe053db02d609b3c6a696f4a78107cd38a8b0c,38996.285,-0.51164657,False,False
3974,0x3caf9a6c8f4d7737ec8d1acd9dc849a7a225f54c,38996.285,-0.51164657,False,False
3981,0x48b370ea828f5be1dfc73564349988e0ba2c459a,38988.496,-0.5118367,False,False
3983,0x48fb7ad6da83c2d3bf171ec748f38e9cee8be4b8,38988.496,-0.5118367,False,False
3987,0x492bc1a44e55b1c30b83b949add2623057262c79,38996.285,-0.51164657,False,False
3991,0x4af3381d3aecfde8095d5f13ebefe42d45ca2cef,38996.285,-0.51164657,False,False
3993,0x4b35577969a467600bb1096054fa7dd1e22fa627,38988.496,-0.5118367,False,False
4000,0x49c21aee08ff7030b1d3423b0b03aedb2bde70fe,38996.285,-0.51164657,False,False
4007,0x4a1c97aa4e1ae2962d402b83401101400ef5bc57,38996.285,-0.51164657,False,False
4014,0x399008e7a8e0be8ef136ac5155da77b551bc2c9d,38981.195,-0.51201487,False,False
4018,0x39dd145f562f464d8debc2f8433faf384724dcd3,38996.285,-0.51164657,False,False
4021,0x39e835c9e47c178f27f6dcf94667dea3e9108c84,38996.285,-0.51164657,False,False
4027,0x387793a45389075420a901c735365e0200b1e67f,38996.285,-0.51164657,False,False
4029,0x387f084d7e5b37a7d6a682fdf3645a362c78430e,38996.285,-0.51164657,False,False
4033,0x3c5e749f156e477efcc2a08bd437f212df0f963c,38996.285,-0.51164657,False,False
4042,0x3b13153f4eeddf28ff3546094adf29363dfeae23,38981.195,-0.51201487,False,False
4045,0x3b4190fd68bde621cde21bda10bb33a76c3bf95b,38996.285,-0.51164657,False,False
4057,0x3d4e8560ea45833eb3ea6b594e1614cce762ce11,38996.285,-0.51164657,False,False
4061,0x3dbdc0c0457f97d8bdc72785b421dee8edbcc812,38988.496,-0.5118367,False,False
4064,0x3e446bc3208ccfdd3a6e7cd2676ff7c7ee173299,38996.285,-0.51164657,False,False
4067,0x3eb368cea95075cdfc142deecdea738b47f03df8,38996.285,-0.51164657,False,False
4070,0x3f499c31f89b0db1c2a1b74e38c8a917b4e330cc,38996.285,-0.51164657,False,False
4079,0x38990b169b21704306af2cc9d4bd328e8db5d6b2,38996.285,-0.51164657,False,False
4090,0x435e08b5a8c29269678b31b46ed4cf77c5d31fdd,38988.496,-0.5118367,False,False
4097,0x44073cc3a89c5b0babb7e58c512637178b2af6ba,38988.496,-0.5118367,False,False
4106,0x44f377605ed9d13f1aa4c5549c7d8adc4b03266e,38996.285,-0.51164657,False,False
4107,0x44fd89687045c80de4160704afd26c2f21de01c5,38988.496,-0.5118367,False,False
4115,0x474fc93556cc5b13591bf28977b4aacaef1d1a81,38996.285,-0.51164657,False,False
4117,0x450fead4f03f5b6d5b93ce25a987fee980210656,166455.72,2.5995686,True,False
4120,0x45a3bd6a464aae264dedd5025621dee44e6b52c8,38996.285,-0.51164657,False,False
4123,0x45c1ff2553536826fd013c4cd1be9a621122718f,38996.285,-0.51164657,False,False
4131,0x47b92062ac898b887ca46091bbe0287c008cf466,38996.285,-0.51164657,False,False
4132,0x415fd2bf40bd8a08e238d7da30f8cd8317aa7d52,38988.496,-0.5118367,False,False
4134,0x417760df19136a5fc62b53d77d70227daeb097da,38996.285,-0.51164657,False,False
4136,0x41941cb85c33d41fa846b6c6feda75e188c6fbc4,38988.496,-0.5118367,False,False
4138,0x41c4e076399c243fef2eca0f2f68e045d9c61a9e,38996.285,-0.51164657,False,False
4142,0x50ffe1127171485096f31ebe88b82ba8d14b2432,38996.285,-0.51164657,False,False
4143,0x5101c0fe94c57a512ea08cc89288f83a59caf1d0,38996.285,-0.51164657,False,False
4146,0x5055a3d304620dd64aaa4b0c174cfd5c93d557f7,38996.285,-0.51164657,False,False
4150,0x54f0eb68f70c237e3d10f18abb7de01b93d0364d,38996.285,-0.51164657,False,False
4156,0x56c0e03bbbeb384a96e63d8b193191bf32b065f4,38996.285,-0.51164657,False,False
4158,0x56d659c5d23fa5c90abdec5e2e34ec61e2658c31,38996.285,-0.51164657,False,False
4164,0x5765e306a315a518475cb36632956b0cca4b138a,38988.496,-0.5118367,False,False
4170,0x47fcc70eac031a1a995d7d36b9f71ecc8f85333b,38996.285,-0.51164657,False,False
4171,0x48282c23d4b2903627efeb62bbd854c535050039,38988.496,-0.5118367,False,False
4175,0x4bfbd93f8fb3384bbd979d9d460b018e18c4aab4,38996.285,-0.51164657,False,False
4177,0x4c359ef5eca9f8dc2d446590b117d429b9d1e4d3,35059.168,-0.6077494,False,False
4178,0x4c3cd419eac69384975f89708ef34052836b4309,38996.285,-0.51164657,False,False
4185,0x4cbcb7eac8c9a2c2e7057ef711a5b7c9168abc4d,38988.496,-0.5118367,False,False
4186,0x4d4ac7fc1e41b9b334df1d7e91b2dd3b8d8823b4,38996.285,-0.51164657,False,False
4188,0x4d82150ca5c892ae1ac7062584d4cf4eb2b85b98,38996.285,-0.51164657,False,False
4191,0x4dbb8f09e3324993744d9046c4b91a548da04986,38996.285,-0.51164657,False,False
4199,0x4ed4a512d4d29b88fb643b702db71f2eb2e7a89e,38996.285,-0.51164657,False,False
4202,0x4f6f9ffcaebcb46fd8af1c97b1669cb81d813dd1,38988.496,-0.5118367,False,False
4206,0x501f81c1b86c77473bed396bd4919b17daed8b5f,38996.285,-0.51164657,False,False
4208,0x408425f1ea2cab2e72df0a5eae3cbfcc1b1f7c79,38996.285,-0.51164657,False,False
4212,0x40d07b4bcce4a201a9b219c7e8e95b7352d32a75,38981.195,-0.51201487,False,False
4218,0x51ae8cfa037b59e8ecd6d8903f975babb5327c96,38996.285,-0.51164657,False,False
4225,0x529e4f2dcb013e7e54e4dcf82d2ffdf0b8b58649,38996.285,-0.51164657,False,False
4227,0x52f5b603672f00003643b6c9635ff0e2d509e31e,38996.285,-0.51164657,False,False
4234,0x522bd2e887d86f6e396b808adbec7cf7d24f3fe0,38996.285,-0.51164657,False,False
4242,0x5419bd3857c14cf47bc3e0d676b750f1d466cc56,38988.496,-0.5118367,False,False
4243,0x545cd827d1da7eaa2a278a24e3a4112b2df8144a,38981.195,-0.51201487,False,False
4249,0x54bfbdd3f920e7d9eaa9c6ee18d774071dc80577,38996.285,-0.51164657,False,False
4261,0x55d60a990c82c0a897f7e0d62f94f6149f485833,38996.285,-0.51164657,False,False
4268,0x561cb686eece736e3bd2a19b17cfe41a003c97ae,38996.285,-0.51164657,False,False
4276,0x57b6dfaa66817f26edc9d616a781d8338c6811e9,38981.195,-0.51201487,False,False
4277,0x57ba61579fbc6d8564e072140ce3879b838ebb76,38996.285,-0.51164657,False,False
4282,0x58532e8837a1777bab6b4416ad5364ea22b40c58,38988.496,-0.5118367,False,False
4285,0x5888ec32c730a77725615ebbb67db858423f415b,38988.496,-0.5118367,False,False
4289,0x59112cdde57584c0a5af96126e58642bca49d559,38996.285,-0.51164657,False,False
4297,0x59ade4bd272c49d261d8e15cc048f7ebe89182e1,38996.285,-0.51164657,False,False
4298,0x59b3ec21d6016a6fd9b4c8aa70a2ce0e749c4d29,38996.285,-0.51164657,False,False
4300,0x5a09bbb1bc284db5e3c9320555cc2642bb041c10,38996.285,-0.51164657,False,False
4312,0x5b2bd7d89aeb33acf585f7a4a6a0e289149d7332,38996.285,-0.51164657,False,False
4324,0x5c4ebb2f096c8b70c6525ecfdc87371f01995080,38988.496,-0.5118367,False,False
4330,0x5cf1d6b565a4b234d651cf6ff6bb41562e3b3500,38988.496,-0.5118367,False,False
4341,0x5d851dc72b5ed1a94336b8e40a1ec872bf1bc792,38996.285,-0.51164657,False,False
4344,0x5dcfc0aa4b91b1f732d93af18b770161963c40c9,38981.195,-0.51201487,False,False
4360,0x5ecbf023fbbaa723a8598a54a76eb4edc00abac9,38996.285,-0.51164657,False,False
4363,0x5ece467b5207b131ef8707aae5def133de4b1294,38988.496,-0.5118367,False,False
4364,0x5ef0582ab28d8da5e0f187a34a759cca1a5c55c6,38996.285,-0.51164657,False,False
4380,0x60952be7729a0c3bed78536885891ab5761feb77,166455.72,2.5995686,True,False
4389,0x63528a5d778c1c5a748a29ec665c14ed9b2b628e,38996.285,-0.51164657,False,False
4408,0x6288f91cc79e180ecc810ebbf654abafb214b476,38996.285,-0.51164657,False,False
4413,0x6312f815674dad233bda3b5f522a9b6112401ff0,38996.285,-0.51164657,False,False
4415,0x6332981522016a217c6d23f7d47e69cdfcde24e9,38996.285,-0.51164657,False,False
4422,0x688daa9e357316bfef17e4bf32d60471c17b8ec2,38996.285,-0.51164657,False,False
4425,0x68e4ca90b61be3e3625eb1b83df234c47652c3b0,38996.285,-0.51164657,False,False
4426,0x68f3e21cac92d615f243b07baa4b9541385eb0e7,38996.285,-0.51164657,False,False
4429,0x69898224019c48ad939163060e252fe1e818857b,38996.285,-0.51164657,False,False
4432,0x6a269db04c33ea5b9ccfd14025af6671151a2742,38996.285,-0.51164657,False,False
4433,0x6a40f8400e6c133d581fc17fb328fe71beac04ec,38996.285,-0.51164657,False,False
4451,0x42b2ac6907a785c902f7672577f5ffd403d894da,38996.285,-0.51164657,False,False
